,neighbors,chemical_shift
305,"[['C', 2.7688416971389778, -0.0444647, 6, 2.55, 12], ['C', 2.371139160328733, 0.0556775, 6, 2.55, 12], ['C', 1.349610192824785, 0.417442, 6, 2.55, 12], ['F', 2.1804323196328053, -0.165902, 9, 3.98, 19], ['F', 2.1752648592683443, -0.165902, 9, 3.98, 19], ['H', 2.454485611597722, 0.062657, 1, 2.2, 1]]",279.16
306,"[['C', 2.3656455994719203, 0.0556775, 6, 2.55, 12], ['C', 2.7963162111703377, -0.0384635, 6, 2.55, 12], ['C', 1.3520101891275502, 0.417442, 6, 2.55, 12], ['F', 2.1804323196328053, -0.165902, 9, 3.98, 19], ['F', 2.1724139511763014, -0.165902, 9, 3.98, 19], ['H', 2.527767295245398, 0.0628513, 1, 2.2, 1]]",270.19
307,"[['C', 2.362031587741092, 0.0556775, 6, 2.55, 12], ['C', 1.352805808722618, 0.417442, 6, 2.55, 12], ['F', 2.1752648592683443, -0.165902, 9, 3.98, 19], ['F', 2.1724139511763014, -0.165902, 9, 3.98, 19]]",249.916
308,"[['C', 2.3339359981151575, 0.184201, 6, 2.55, 12], ['C', 1.353002527409393, 0.423554, 6, 2.55, 12], ['F', 2.1817247613604014, -0.167144, 9, 3.98, 19], ['F', 2.18193582724135, -0.167144, 9, 3.98, 19], ['H', 2.574251274682453, 0.078769, 1, 2.2, 1], ['H', 2.5600725009562186, 0.078769, 1, 2.2, 1]]",276.992
309,"[['O', 2.7813285312400637, -0.48222, 8, 3.44, 16], ['C', 2.374324891974855, 0.184201, 6, 2.55, 12], ['C', 1.3435597481392538, 0.423554, 6, 2.55, 12], ['F', 2.1817247613604014, -0.167144, 9, 3.98, 19], ['F', 2.1751717151525187, -0.167144, 9, 3.98, 19], ['H', 2.6186906785914563, 0.078769, 1, 2.2, 1]]",275.208
310,"[['O', 2.7598466855148756, -0.48222, 8, 3.44, 16], ['C', 2.3762997548733162, 0.184201, 6, 2.55, 12], ['C', 1.3426451257426106, 0.423554, 6, 2.55, 12], ['F', 2.18193582724135, -0.167144, 9, 3.98, 19], ['F', 2.1751717151525187, -0.167144, 9, 3.98, 19], ['H', 2.6473130755311236, 0.078769, 1, 2.2, 1]]",275.876
311,"[['C', 2.361750107775847, 0.118927, 6, 2.55, 12], ['C', 2.849431580203153, 0.311056, 6, 2.55, 12], ['O', 2.8867460827921025, -0.250788, 8, 3.44, 16], ['C', 1.3729145986576734, 0.352696, 6, 2.55, 12], ['C', 2.3846282204592426, 0.375519, 6, 2.55, 12], ['O', 2.7801630596808233, -0.476473, 8, 3.44, 16], ['F', 2.2064846994787404, -0.192521, 9, 3.98, 19], ['H', 2.6688817816880626, 0.0442521, 1, 2.2, 1], ['H', 2.4728100913373114, 0.295245, 1, 2.2, 1]]",310.115
312,"[['C', 2.3248185645553088, 0.118927, 6, 2.55, 12], ['C', 1.3569446654134916, 0.352696, 6, 2.55, 12], ['C', 2.3616150462990166, 0.375519, 6, 2.55, 12], ['O', 2.618210048964602, -0.244233, 8, 3.44, 16], ['F', 2.2064846994787404, -0.192521, 9, 3.98, 19], ['H', 2.6667630154181117, 0.0442521, 1, 2.2, 1], ['H', 2.417236841922685, 0.0442521, 1, 2.2, 1]]",302.505
313,"[['S', 2.6183421034453773, 0.163161, 16, 2.58, 32], ['O', 2.854190799568947, -0.14493, 8, 3.44, 16], ['C', 1.329230569071724, 0.540199, 6, 2.55, 12], ['F', 2.1764992694683434, -0.149062, 9, 3.98, 19], ['F', 2.1768348369642054, -0.149062, 9, 3.98, 19]]",267.119
314,"[['N', 2.898134015452144, -0.0440659, 7, 3.04, 14], ['S', 2.6719059971031527, 0.163161, 16, 2.58, 32], ['C', 1.325632134601568, 0.540199, 6, 2.55, 12], ['F', 2.1764992694683434, -0.149062, 9, 3.98, 19], ['F', 2.1757374309593307, -0.149062, 9, 3.98, 19], ['O', 2.8833943223154064, -0.14493, 8, 3.44, 16]]",262.206
315,"[['S', 2.644243587373096, 0.163161, 16, 2.58, 32], ['O', 2.7919666938349375, -0.14493, 8, 3.44, 16], ['C', 1.3270027811703426, 0.540199, 6, 2.55, 12], ['F', 2.1768348369642054, -0.149062, 9, 3.98, 19], ['F', 2.1757374309593307, -0.149062, 9, 3.98, 19]]",262.811
316,"[['S', 2.637542661808491, 0.163161, 16, 2.58, 32], ['O', 2.9500596045414103, -0.14493, 8, 3.44, 16], ['C', 1.337898963049551, 0.540199, 6, 2.55, 12], ['F', 2.1793040439026274, -0.149062, 9, 3.98, 19], ['F', 2.1769854301661993, -0.149062, 9, 3.98, 19], ['H', 2.5893683108041854, 0.0653247, 1, 2.2, 1]]",270.742
317,"[['S', 2.608053827298087, 0.163161, 16, 2.58, 32], ['C', 1.329920287604689, 0.540199, 6, 2.55, 12], ['F', 2.1793040439026274, -0.149062, 9, 3.98, 19], ['F', 2.1783452106081462, -0.149062, 9, 3.98, 19]]",272.287
318,"[['O', 2.87545967617405, -0.14493, 8, 3.44, 16], ['S', 2.6587558119260253, 0.163161, 16, 2.58, 32], ['C', 1.324937551137536, 0.540199, 6, 2.55, 12], ['F', 2.1769854301661993, -0.149062, 9, 3.98, 19], ['F', 2.1783452106081462, -0.149062, 9, 3.98, 19]]",269.091
319,"[['C', 2.353272192298259, -0.0242529, 6, 2.55, 12], ['C', 2.34792128211693, -0.0102599, 6, 2.55, 12], ['C', 1.338514186561727, 0.124315, 6, 2.55, 12], ['H', 2.6027619313188826, 0.064678, 1, 2.2, 1], ['H', 2.590918928664382, 0.0654929, 1, 2.2, 1]]",278.046
320,"[['C', 2.3605907981423906, -0.0235032, 6, 2.55, 12], ['C', 2.351881679873473, 0.0179144, 6, 2.55, 12], ['C', 1.3495417462329395, 0.127036, 6, 2.55, 12], ['H', 2.5980243334580986, 0.0647005, 1, 2.2, 1], ['H', 2.6006948795869635, 0.0683701, 1, 2.2, 1]]",300.243
321,"[['C', 2.3913738511656306, -0.0201046, 6, 2.55, 12], ['C', 1.3633636494252814, 0.164726, 6, 2.55, 12], ['C', 2.3513386439637434, 0.154615, 6, 2.55, 12], ['O', 2.714261587929176, -0.503814, 8, 3.44, 16], ['H', 2.6281392314546386, 0.0648181, 1, 2.2, 1], ['H', 2.1832806291240296, 0.292266, 1, 2.2, 1]]",348.515
322,"[['C', 2.3958719707736043, 0.265438, 6, 2.55, 12], ['C', 1.3526975421439074, 0.455408, 6, 2.55, 12], ['F', 2.176342342114873, -0.163052, 9, 3.98, 19], ['F', 2.181614954474903, -0.163052, 9, 3.98, 19], ['H', 2.443625468212842, 0.0624535, 1, 2.2, 1]]",264.971
323,"[['C', 2.384584724137711, 0.265438, 6, 2.55, 12], ['O', 2.6049388098583037, -0.282528, 8, 3.44, 16], ['C', 1.3323689213006182, 0.455408, 6, 2.55, 12], ['F', 2.176342342114873, -0.163052, 9, 3.98, 19], ['F', 2.1776344624243413, -0.163052, 9, 3.98, 19]]",284.771
324,"[['C', 2.394473743330789, 0.265438, 6, 2.55, 12], ['C', 1.3528062308155588, 0.455408, 6, 2.55, 12], ['F', 2.181614954474903, -0.163052, 9, 3.98, 19], ['F', 2.1776344624243413, -0.163052, 9, 3.98, 19], ['H', 2.4647982065616376, 0.0624535, 1, 2.2, 1]]",265.03
325,"[['C', 2.3417794557205585, 0.0469507, 6, 2.55, 12], ['C', 1.3387526715899138, 0.203321, 6, 2.55, 12], ['C', 2.393134629979686, 0.289364, 6, 2.55, 12], ['O', 2.795135797004039, -0.264586, 8, 3.44, 16], ['H', 2.629276309370952, 0.0839147, 1, 2.2, 1]]",352.212
326,"[['C', 2.357351193276976, -0.0122276, 6, 2.55, 12], ['C', 1.34719866319135, 0.124197, 6, 2.55, 12], ['C', 2.3613521633313117, -0.0261608, 6, 2.55, 12], ['H', 2.6066694886402177, 0.0654323, 1, 2.2, 1], ['H', 2.5989552149661277, 0.0646196, 1, 2.2, 1]]",298.386
327,"[['C', 2.3656771034851425, 0.144456, 6, 2.55, 12], ['C', 2.735125820290847, -0.031616, 6, 2.55, 12], ['C', 1.3505366048443679, 0.434233, 6, 2.55, 12], ['F', 2.1792703105115754, -0.164421, 9, 3.98, 19], ['F', 2.1792566904697273, -0.164421, 9, 3.98, 19], ['H', 2.3925037589698492, 0.0638297, 1, 2.2, 1]]",284.1
328,"[['N', 2.8776242276089636, -0.236129, 7, 3.04, 14], ['C', 2.363223596781758, 0.144456, 6, 2.55, 12], ['C', 1.3461867268689465, 0.434233, 6, 2.55, 12], ['F', 2.1792703105115754, -0.164421, 9, 3.98, 19], ['F', 2.171926062153179, -0.164421, 9, 3.98, 19]]",261.743
329,"[['N', 2.8225920039503642, -0.236129, 7, 3.04, 14], ['C', 2.3623931729491123, 0.144456, 6, 2.55, 12], ['C', 1.3452601193796514, 0.434233, 6, 2.55, 12], ['F', 2.1792566904697273, -0.164421, 9, 3.98, 19], ['F', 2.171926062153179, -0.164421, 9, 3.98, 19]]",263.931
330,"[['C', 2.359941051545884, -0.0257368, 6, 2.55, 12], ['C', 1.3460669385921027, 0.123443, 6, 2.55, 12], ['C', 2.3574456335546046, -0.0257368, 6, 2.55, 12], ['H', 2.5929466867441384, 0.0646307, 1, 2.2, 1], ['H', 2.589310503226479, 0.0646307, 1, 2.2, 1]]",290.151
331,"[['N', 2.715049569889588, -0.268327, 7, 3.04, 14], ['C', 2.991173591605261, 0.00179441, 6, 2.55, 12], ['P', 1.6784673023337031, 0.623462, 15, 2.19, 31], ['F', 2.326141423379976, -0.10391, 9, 3.98, 19], ['F', 2.3137725305949157, -0.10391, 9, 3.98, 19], ['F', 2.308683329270708, -0.10391, 9, 3.98, 19], ['F', 2.306397891223912, -0.10391, 9, 3.98, 19], ['H', 2.6971644443069662, 0.0277968, 1, 2.2, 1], ['H', 2.4305524064897805, 0.0427424, 1, 2.2, 1], ['H', 2.631177626054437, 0.0427424, 1, 2.2, 1], ['H', 2.248501711813473, 0.0427424, 1, 2.2, 1]]",248.469
332,"[['F', 2.326141423379976, -0.10391, 9, 3.98, 19], ['P', 1.6582297445350052, 0.623462, 15, 2.19, 31], ['F', 2.3191770007902837, -0.10391, 9, 3.98, 19], ['F', 2.3086201545013267, -0.10391, 9, 3.98, 19], ['F', 2.3011646283065565, -0.10391, 9, 3.98, 19], ['H', 2.252608507824047, 0.0277968, 1, 2.2, 1], ['H', 2.7787980525300893, 0.0277968, 1, 2.2, 1], ['H', 2.236627678216637, 0.0427424, 1, 2.2, 1]]",252.612
333,"[['P', 1.6127987913632902, 0.623462, 15, 2.19, 31], ['F', 2.3191770007902837, -0.10391, 9, 3.98, 19], ['F', 2.3276354984333483, -0.10391, 9, 3.98, 19], ['F', 2.334815016480079, -0.10391, 9, 3.98, 19], ['F', 2.3310437158109756, -0.10391, 9, 3.98, 19]]",260.028
334,"[['F', 2.3137725305949157, -0.10391, 9, 3.98, 19], ['P', 1.6186375107155675, 0.623462, 15, 2.19, 31], ['F', 2.3276354984333483, -0.10391, 9, 3.98, 19], ['F', 2.3285731141027077, -0.10391, 9, 3.98, 19], ['F', 2.321250761568573, -0.10391, 9, 3.98, 19]]",256.865
335,"[['F', 2.308683329270708, -0.10391, 9, 3.98, 19], ['P', 1.6211854375184023, 0.623462, 15, 2.19, 31], ['F', 2.3086201545013267, -0.10391, 9, 3.98, 19], ['F', 2.334815016480079, -0.10391, 9, 3.98, 19], ['F', 2.3285731141027077, -0.10391, 9, 3.98, 19], ['H', 2.832167882822085, 0.0277968, 1, 2.2, 1]]",258.477
336,"[['F', 2.306397891223912, -0.10391, 9, 3.98, 19], ['P', 1.6525799868761994, 0.623462, 15, 2.19, 31], ['F', 2.3011646283065565, -0.10391, 9, 3.98, 19], ['F', 2.3310437158109756, -0.10391, 9, 3.98, 19], ['F', 2.321250761568573, -0.10391, 9, 3.98, 19], ['H', 2.6155986460400116, 0.0427424, 1, 2.2, 1], ['H', 2.12230189743875, 0.0427424, 1, 2.2, 1]]",252.88
337,"[['Si', 2.760353407483178, 0.0, 14, 1.9, 28], ['C', 1.362219206779663, 0.0, 6, 2.55, 12], ['F', 2.183539574135696, 0.0, 9, 3.98, 19], ['F', 2.182968643218823, 0.0, 9, 3.98, 19]]",267.967
338,"[['Si', 2.7499638419529058, 0.0, 14, 1.9, 28], ['C', 1.3628295502514323, 0.0, 6, 2.55, 12], ['F', 2.183539574135696, 0.0, 9, 3.98, 19], ['F', 2.182708427430311, 0.0, 9, 3.98, 19]]",267.381
339,"[['Si', 2.761559667472526, 0.0, 14, 1.9, 28], ['C', 1.3620424064379317, 0.0, 6, 2.55, 12], ['F', 2.182968643218823, 0.0, 9, 3.98, 19], ['F', 2.182708427430311, 0.0, 9, 3.98, 19]]",268.027
340,"[['C', 2.7502236902434194, -0.0267137, 6, 2.55, 12], ['C', 1.8754303312894125, -0.0530569, 6, 2.55, 12], ['C', 1.8290229970513987, 0.0, 6, 2.55, 12], ['Cl', 2.7483428946705315, -0.1454, 17, 3.16, 35], ['H', 2.0540203534994665, 0.031243, 1, 2.2, 1], ['H', 1.7748632109892732, 0.0265285, 1, 2.2, 1], ['H', 2.7659859629531662, 0.0265285, 1, 2.2, 1], ['H', 1.4887004823743586, 0.1454, 1, 2.2, 1]]",642.825
341,"[['C', 2.360405119501623, 0.158412, 6, 2.55, 12], ['C', 1.341611771936451, 0.158664, 6, 2.55, 12], ['C', 2.3686827861527036, -0.0198893, 6, 2.55, 12], ['F', 2.704045954413285, -0.202483, 9, 3.98, 19], ['H', 2.5892904942191457, 0.0649881, 1, 2.2, 1]]",319.119
342,"[['C', 2.373374311833529, -0.0233201, 6, 2.55, 12], ['C', 1.3415493913981282, 0.158412, 6, 2.55, 12], ['C', 2.360481611997198, 0.158664, 6, 2.55, 12], ['F', 2.704045954413285, -0.202474, 9, 3.98, 19], ['H', 2.6051375539561317, 0.0647112, 1, 2.2, 1]]",322.176
343,"[['C', 2.352685143085544, 0.13929, 6, 2.55, 12], ['N', 2.9833469705093654, -0.341255, 7, 3.04, 14], ['C', 1.3568686471997957, 0.433681, 6, 2.55, 12], ['F', 2.1676627761868956, -0.164442, 9, 3.98, 19], ['F', 2.1853030870924144, -0.164442, 9, 3.98, 19], ['H', 2.984400994744101, 0.166743, 1, 2.2, 1]]",256.377
344,"[['C', 2.351930766189849, 0.13929, 6, 2.55, 12], ['N', 2.9763075281232805, -0.341255, 7, 3.04, 14], ['C', 1.3569549437761035, 0.433681, 6, 2.55, 12], ['F', 2.1676627761868956, -0.164442, 9, 3.98, 19], ['F', 2.185711891692777, -0.164442, 9, 3.98, 19], ['H', 2.9713074821661993, 0.166743, 1, 2.2, 1]]",256.701
345,"[['C', 2.8910932202324053, 0.0571418, 6, 2.55, 12], ['C', 2.327377067445644, 0.13929, 6, 2.55, 12], ['C', 1.3436446091800582, 0.433681, 6, 2.55, 12], ['F', 2.1853030870924144, -0.164442, 9, 3.98, 19], ['F', 2.185711891692777, -0.164442, 9, 3.98, 19], ['H', 2.810834043231111, 0.0850497, 1, 2.2, 1]]",280.441
346,"[['C', 2.366613606224978, 0.0548298, 6, 2.55, 12], ['C', 1.3529540903605997, 0.417421, 6, 2.55, 12], ['F', 2.174159223869037, -0.165903, 9, 3.98, 19], ['F', 2.171507742052091, -0.165903, 9, 3.98, 19]]",250.152
347,"[['C', 2.7651213016459533, -0.0497687, 6, 2.55, 12], ['C', 2.3684221887290735, 0.0548298, 6, 2.55, 12], ['C', 1.3505290920955746, 0.417421, 6, 2.55, 12], ['F', 2.174159223869037, -0.165903, 9, 3.98, 19], ['F', 2.181131155210551, -0.165903, 9, 3.98, 19], ['H', 2.4438827154436336, 0.0623134, 1, 2.2, 1]]",278.444
348,"[['C', 2.3651944553527047, 0.0548298, 6, 2.55, 12], ['C', 2.807694631773399, -0.0497687, 6, 2.55, 12], ['C', 1.352973954955912, 0.417421, 6, 2.55, 12], ['F', 2.171507742052091, -0.165903, 9, 3.98, 19], ['F', 2.181131155210551, -0.165903, 9, 3.98, 19], ['H', 2.539379487077779, 0.0623134, 1, 2.2, 1]]",269.824
349,"[['C', 2.762025826562789, -0.0238179, 6, 2.55, 12], ['C', 2.3617560116565546, 0.0571795, 6, 2.55, 12], ['C', 1.3479145884232708, 0.417489, 6, 2.55, 12], ['F', 2.174199277689813, -0.165902, 9, 3.98, 19], ['F', 2.1820403609173207, -0.165902, 9, 3.98, 19], ['H', 2.4780764259977617, 0.0642414, 1, 2.2, 1]]",273.768
350,"[['C', 2.3622079064144406, 0.0571795, 6, 2.55, 12], ['C', 1.3490739647324927, 0.417489, 6, 2.55, 12], ['F', 2.174199277689813, -0.165902, 9, 3.98, 19], ['F', 2.1731645255222256, -0.165902, 9, 3.98, 19]]",249.848
351,"[['C', 2.784726772040543, -0.0383676, 6, 2.55, 12], ['C', 2.364089601027795, 0.0571795, 6, 2.55, 12], ['C', 1.3483663892149567, 0.417489, 6, 2.55, 12], ['F', 2.1820403609173207, -0.165902, 9, 3.98, 19], ['F', 2.1731645255222256, -0.165902, 9, 3.98, 19], ['H', 2.4939834140652923, 0.0628525, 1, 2.2, 1]]",273.199
352,"[['C', 2.359217636629765, 0.0571795, 6, 2.55, 12], ['C', 1.3493284506156003, 0.417489, 6, 2.55, 12], ['F', 2.174297124255829, -0.165902, 9, 3.98, 19], ['F', 2.1725901012835536, -0.165902, 9, 3.98, 19]]",249.087
353,"[['C', 2.7658912967266995, -0.0383676, 6, 2.55, 12], ['C', 2.36582931235765, 0.0571795, 6, 2.55, 12], ['C', 1.3477590755433284, 0.417489, 6, 2.55, 12], ['F', 2.174297124255829, -0.165902, 9, 3.98, 19], ['F', 2.181850729817299, -0.165902, 9, 3.98, 19], ['H', 2.45261590892805, 0.0628525, 1, 2.2, 1]]",276.574
354,"[['C', 2.363042675380923, 0.0571795, 6, 2.55, 12], ['C', 2.7886436495997864, -0.0238179, 6, 2.55, 12], ['C', 1.3479475896502864, 0.417489, 6, 2.55, 12], ['F', 2.1725901012835536, -0.165902, 9, 3.98, 19], ['F', 2.181850729817299, -0.165902, 9, 3.98, 19], ['H', 2.5233467445926294, 0.0642414, 1, 2.2, 1]]",271.287
355,"[['C', 2.364388672732619, 0.0586461, 6, 2.55, 12], ['C', 2.929939577667908, -0.0498158, 6, 2.55, 12], ['C', 1.3535893855498533, 0.41769, 6, 2.55, 12], ['F', 2.175691839380246, -0.165892, 9, 3.98, 19], ['F', 2.1706560700639046, -0.165892, 9, 3.98, 19], ['H', 2.776985796960662, 0.062313, 1, 2.2, 1]]",250.633
356,"[['C', 2.770653915965812, -0.0194678, 6, 2.55, 12], ['C', 2.8158702784568543, -0.0248728, 6, 2.55, 12], ['C', 2.384634525764968, 0.0586461, 6, 2.55, 12], ['C', 1.3507404022060483, 0.41769, 6, 2.55, 12], ['F', 2.175691839380246, -0.165892, 9, 3.98, 19], ['F', 2.175638645361452, -0.165892, 9, 3.98, 19], ['H', 2.5439634830319737, 0.0317613, 1, 2.2, 1], ['H', 2.5720145236359406, 0.0317613, 1, 2.2, 1]]",277.766
357,"[['C', 2.362613035547086, 0.0586461, 6, 2.55, 12], ['C', 2.9027445308779596, -0.0498158, 6, 2.55, 12], ['C', 1.3535172190910099, 0.41769, 6, 2.55, 12], ['F', 2.1706560700639046, -0.165892, 9, 3.98, 19], ['F', 2.175638645361452, -0.165892, 9, 3.98, 19], ['H', 2.728955950178124, 0.062313, 1, 2.2, 1]]",251.654
358,"[['C', 2.3646718615908733, 0.0570104, 6, 2.55, 12], ['C', 1.3525191804729635, 0.417488, 6, 2.55, 12], ['F', 2.1701539395385363, -0.165902, 9, 3.98, 19], ['F', 2.1763085407732516, -0.165902, 9, 3.98, 19]]",251.103
359,"[['C', 2.8451075542308164, -0.0210935, 6, 2.55, 12], ['C', 2.363863662623132, 0.0570104, 6, 2.55, 12], ['C', 1.3513602549472814, 0.417488, 6, 2.55, 12], ['F', 2.1701539395385363, -0.165902, 9, 3.98, 19], ['F', 2.1798174498000873, -0.165902, 9, 3.98, 19], ['H', 2.6375230130799454, 0.0645338, 1, 2.2, 1]]",264.274
360,"[['C', 2.7404252931923074, -0.047274, 6, 2.55, 12], ['C', 2.368257052096673, 0.0570104, 6, 2.55, 12], ['C', 1.349711968063665, 0.417488, 6, 2.55, 12], ['F', 2.1763085407732516, -0.165902, 9, 3.98, 19], ['F', 2.1798174498000873, -0.165902, 9, 3.98, 19], ['H', 2.3977645317828737, 0.0623917, 1, 2.2, 1]]",281.405
361,"[['C', 2.3624203618849666, -0.0237795, 6, 2.55, 12], ['C', 1.3417117391428253, 0.149401, 6, 2.55, 12], ['C', 2.359656956756959, 0.109839, 6, 2.55, 12], ['N', 2.7478883459565395, -0.19446, 7, 3.04, 14], ['C', 2.924830793918925, 0.0415283, 6, 2.55, 12], ['H', 2.5932506438228815, 0.0646917, 1, 2.2, 1]]",299.191
362,"[['O', 2.6910236330615533, -0.484875, 8, 3.44, 16], ['C', 2.356992831575732, 0.182534, 6, 2.55, 12], ['C', 1.3377344584304547, 0.201805, 6, 2.55, 12], ['C', 2.371380794380021, 0.162856, 6, 2.55, 12], ['F', 2.6951688560264455, -0.20233, 9, 3.98, 19]]",340.432
363,"[['C', 2.3485603235414354, 0.201805, 6, 2.55, 12], ['F', 2.6951688560264455, -0.198545, 9, 3.98, 19], ['C', 1.3416569327801167, 0.162856, 6, 2.55, 12], ['C', 2.3718853098152097, -0.0105287, 6, 2.55, 12], ['H', 2.653952667796098, 0.0654801, 1, 2.2, 1]]",324.953
364,"[['C', 2.3754967046228224, 0.0941419, 6, 2.55, 12], ['C', 1.3406862706515186, 0.137352, 6, 2.55, 12], ['C', 2.346705095488689, -0.0253828, 6, 2.55, 12], ['C', 2.848161516882465, 0.339607, 6, 2.55, 12], ['O', 2.8204400147711968, -0.245029, 8, 3.44, 16], ['H', 2.5636955022849186, 0.064641, 1, 2.2, 1]]",295.993
365,"[['C', 2.34557693184942, -0.0234762, 6, 2.55, 12], ['C', 1.3612598988809317, 0.13747, 6, 2.55, 12], ['C', 2.386228726455822, 0.0960463, 6, 2.55, 12], ['C', 2.9659703871536465, 0.339668, 6, 2.55, 12], ['O', 2.686419965286399, -0.477061, 8, 3.44, 16], ['H', 2.553665866266491, 0.0646994, 1, 2.2, 1], ['H', 1.833071920752463, 0.295409, 1, 2.2, 1]]",304.698
366,"[['C', 2.3456445514674145, -0.0234762, 6, 2.55, 12], ['C', 1.361103523515373, 0.13747, 6, 2.55, 12], ['C', 2.3858435170116707, 0.0960463, 6, 2.55, 12], ['C', 2.9657787407122473, 0.339668, 6, 2.55, 12], ['O', 2.686420436686095, -0.477061, 8, 3.44, 16], ['H', 2.5541154839762408, 0.0646994, 1, 2.2, 1], ['H', 1.8334001768757022, 0.295409, 1, 2.2, 1]]",304.801
367,"[['C', 2.365273037368257, 0.055488, 6, 2.55, 12], ['C', 2.816065906783753, -0.0498237, 6, 2.55, 12], ['C', 1.3538607712126653, 0.41744, 6, 2.55, 12], ['F', 2.1719718046772414, -0.165902, 9, 3.98, 19], ['F', 2.1809390432196563, -0.165902, 9, 3.98, 19], ['H', 2.5511214988334148, 0.0623128, 1, 2.2, 1]]",269.735
368,"[['C', 2.364715248037743, 0.055488, 6, 2.55, 12], ['C', 1.3543260814693725, 0.41744, 6, 2.55, 12], ['F', 2.1719718046772414, -0.165902, 9, 3.98, 19], ['F', 2.1753171499260553, -0.165902, 9, 3.98, 19]]",250.434
369,"[['C', 2.7667552455272846, -0.0393675, 6, 2.55, 12], ['C', 2.3699162536000307, 0.055488, 6, 2.55, 12], ['C', 1.3489019663997313, 0.41744, 6, 2.55, 12], ['F', 2.1809390432196563, -0.165902, 9, 3.98, 19], ['F', 2.1753171499260553, -0.165902, 9, 3.98, 19], ['H', 2.4724260619817526, 0.0630054, 1, 2.2, 1]]",278.867
370,"[['C', 2.9679497029601913, -0.0333422, 6, 2.55, 12], ['C', 2.3632488741708304, 0.055758, 6, 2.55, 12], ['C', 1.3503445778024175, 0.417444, 6, 2.55, 12], ['F', 2.1686767820989625, -0.165902, 9, 3.98, 19], ['F', 2.1783209391918814, -0.165902, 9, 3.98, 19], ['H', 2.888036687974902, 0.0632005, 1, 2.2, 1]]",254.728
371,"[['C', 2.9210497897566903, -0.0333422, 6, 2.55, 12], ['C', 2.3623167259616302, 0.055758, 6, 2.55, 12], ['C', 1.350342700739356, 0.417444, 6, 2.55, 12], ['F', 2.1686767820989625, -0.165902, 9, 3.98, 19], ['F', 2.179989484493796, -0.165902, 9, 3.98, 19], ['H', 2.799115020111834, 0.0632005, 1, 2.2, 1]]",257.12
372,"[['C', 2.7285449135828603, -0.047366, 6, 2.55, 12], ['C', 2.3689392371082643, 0.055758, 6, 2.55, 12], ['C', 1.350671312492265, 0.417444, 6, 2.55, 12], ['F', 2.1783209391918814, -0.165902, 9, 3.98, 19], ['F', 2.179989484493796, -0.165902, 9, 3.98, 19], ['H', 2.37549382105238, 0.0623905, 1, 2.2, 1]]",283.578
373,"[['C', 2.3473735528736968, -0.0251012, 6, 2.55, 12], ['C', 1.364542277419531, 0.13736, 6, 2.55, 12], ['C', 2.3891278153374165, 0.094424, 6, 2.55, 12], ['C', 2.9642034860956485, 0.339611, 6, 2.55, 12], ['O', 2.680795125843807, -0.477062, 8, 3.44, 16], ['H', 2.5548071960824306, 0.0646445, 1, 2.2, 1], ['H', 1.8240650341256661, 0.295409, 1, 2.2, 1]]",310.065
374,"[['C', 2.364388672732619, 0.0586461, 6, 2.55, 12], ['C', 2.929939577667908, -0.0498158, 6, 2.55, 12], ['C', 1.3535893855498533, 0.41769, 6, 2.55, 12], ['F', 2.175691839380246, -0.165892, 9, 3.98, 19], ['F', 2.1706560700639046, -0.165892, 9, 3.98, 19], ['H', 2.776985796960662, 0.062313, 1, 2.2, 1]]",250.633
375,"[['C', 2.770653915965812, -0.0194678, 6, 2.55, 12], ['C', 2.8158702784568543, -0.0248728, 6, 2.55, 12], ['C', 2.384634525764968, 0.0586461, 6, 2.55, 12], ['C', 1.3507404022060483, 0.41769, 6, 2.55, 12], ['F', 2.175691839380246, -0.165892, 9, 3.98, 19], ['F', 2.175638645361452, -0.165892, 9, 3.98, 19], ['H', 2.5439634830319737, 0.0317613, 1, 2.2, 1], ['H', 2.5720145236359406, 0.0317613, 1, 2.2, 1]]",277.766
376,"[['C', 2.362613035547086, 0.0586461, 6, 2.55, 12], ['C', 2.9027445308779596, -0.0498158, 6, 2.55, 12], ['C', 1.3535172190910099, 0.41769, 6, 2.55, 12], ['F', 2.1706560700639046, -0.165892, 9, 3.98, 19], ['F', 2.175638645361452, -0.165892, 9, 3.98, 19], ['H', 2.728955950178124, 0.062313, 1, 2.2, 1]]",251.654
377,"[['C', 2.364398833094577, 0.0548298, 6, 2.55, 12], ['C', 2.9345848231199354, -0.0497687, 6, 2.55, 12], ['C', 1.351438903845066, 0.417421, 6, 2.55, 12], ['F', 2.17848427460393, -0.165903, 9, 3.98, 19], ['F', 2.17050729117409, -0.165903, 9, 3.98, 19], ['H', 2.7891524239787087, 0.0623134, 1, 2.2, 1]]",257.931
378,"[['C', 2.7321807426824196, -0.0497687, 6, 2.55, 12], ['C', 2.371202733929529, 0.0548298, 6, 2.55, 12], ['C', 1.3493359197916934, 0.417421, 6, 2.55, 12], ['F', 2.17848427460393, -0.165903, 9, 3.98, 19], ['F', 2.178914334495881, -0.165903, 9, 3.98, 19], ['H', 2.3765745763681583, 0.0623134, 1, 2.2, 1]]",284.527
